  >>> 최종 선택 11011: np=246338918347/None  np_owner=136191668992/None  np_nci=110147249355/None  eps_basic=5084/None  
  IS   당기=92341936  누적=538378616  | 손상차손 | ifrs-full_ImpairmentLossRecognisedInProfitOrLoss
  IS   당기=-8226407326  누적=27902605432  | 법인세비용(수익) | ifrs-full_IncomeTaxExpenseContinuingOperations
  IS   당기=-136781502139  누적=-57386933740  | 반기순이익(손실) | ifrs-full_ProfitLoss
  IS   당기=19471826470  누적=39085599922  | 비지배주주지분 | ifrs-full_ProfitLossAttributableToNoncontrollingInterests
  IS   당기=-156253328609  누적=-96472533662  | 지배기업소유주지분 | ifrs-full_ProfitLossAttributableToOwnersOfParent
  IS   당기=-145007909465  누적=-29484328308  | 법인세차감전순이익(손실) | ifrs-full_ProfitLossBeforeTax
  IS   당기=6915029941458  누적=14038458616770  | 매출액 | ifrs-full_Revenue
  IS   당기=50678431  누적=109744694  | 손상차손환입 | ifrs-full_ReversalOfImpairmentLossRecognisedInProfitOrLoss
  IS   당기=-41978627544  누적=-83417516077  | 지분법손익 | ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod
  CIS  당기=1591447164940  누적=2225773693617  | 반기총포괄손익 | ifrs-full_ComprehensiveIncome
  CIS  당기=19031485734  누적=37678922723  | 비지배주주지분 | ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests
  CIS  당기=1572415679206  누적=2188094770894  | 지배기업소유주지분 | ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
  CIS  당기=1728228667079  누적=2283160627357  | 기타포괄손익 | ifrs-full_OtherComprehensiveIncome
  CIS  당기=41628421283  누적=151400449253  | 당기손익으로재분류될수있는항목(세후기타포괄손익) | ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax
  CIS  당기=-2103212805  누적=20263489097  | 파생상품자산ㆍ부채평가손익 | ifrs-full_GainsLossesOnCashFlowHedgesBeforeTax
  CIS  당기=23752012304  누적=83822399740  | 해외사업환산손익 | ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationBeforeTax
  CIS  당기=-394432824  누적=4883352180  | 관련법인세효과 | ifrs-full_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss
  CIS  당기=19585188960  누적=52197912596  | 지분법자본변동 | ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax
  CIS  당기=1686600245796  누적=2131760178104  | 당기손익으로재분류되지않는항목(세후기타포괄손익) | ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax
  CIS  당기=538770710991  누적=681366177752  | 관련법인세효과 | ifrs-full_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss
  CIS  당기=2238444724101  누적=2844741912000  | 기타포괄손익-공정가치측정금융자산평가손익 | ifrs-full_OtherComprehensiveIncomeBeforeTaxGainsLossesFromInvestmentsInEquityInstruments
  CIS  당기=-13065143926  누적=-31362570582  | 순확정급여부채의재측정요소 | ifrs-full_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans
  CIS  당기=-8623388  누적=-252985562  | 관계기업순확정급여부채의재측정요소중지분해당액 | ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossBeforeTax
  CIS  당기=-136781502139  누적=-57386933740  | 반기순이익(손실) | ifrs-full_ProfitLoss
  >>> 최종 선택 11012: np=-31361984649/52250738689  np_owner=-52257197549/18503504249  np_nci=20895212900/33747234440  eps_basic=-1951/691  

### 139480 11012/CFS
  IS   당기=21629773276  누적=180948748488  | 영업이익(손실) | dart_OperatingIncomeLoss
  IS   당기=14983932768  누적=36396025250  | 기타수익 | dart_OtherGains
  IS   당기=20365365556  누적=53806548432  | 기타비용 | dart_OtherLosses
  IS   당기=2177781613922  누적=4290360601582  | 판매비와관리비 | dart_TotalSellingGeneralAdministrativeExpenses
  IS   당기=4839560031407  누적=9786588707370  | 매출원가 | ifrs-full_CostOfSales
  IS   당기=-1951  누적=691  | 기본주당순이익(손실) | ifrs-full_BasicEarningsLossPerShare
  IS   당기=-1951  누적=691  | 희석주당순이익(손실) | ifrs-full_DilutedEarningsLossPerShare
  IS   당기=238355433092  누적=372971027433  | 금융비용 | ifrs-full_FinanceCosts
  IS   당기=190014147035  누적=285275692485  | 금융수익 | ifrs-full_FinanceIncome
  IS   당기=2199411387198  누적=4471309350070  | 매출총이익 | ifrs-full_GrossProfit
  IS   당기=155831334  누적=409353587  | 손상차손 | ifrs-full_ImpairmentLossRecognisedInProfitOrLoss
  IS   당기=4940195311  누적=40500950403  | 법인세비용(수익) | ifrs-full_IncomeTaxExpenseContinuingOperations
  IS   당기=-31361984649  누적=52250738689  | 반기순이익(손실) | ifrs-full_ProfitLoss
  IS   당기=20895212900  누적=33747234440  | 비지배주주지분 | ifrs-full_ProfitLossAttributableToNoncontrollingInterests
  IS   당기=-52257197549  누적=18503504249  | 지배기업소유주지분 | ifrs-full_ProfitLossAttributableToOwnersOfParent
  IS   당기=-26421789338  누적=92751689092  | 법인세비용차감전순이익(손실) | ifrs-full_ProfitLossBeforeTax
  IS   당기=7038971418605  누적=14257898057440  | 매출액 | ifrs-full_Revenue
  IS   당기=294537934  누적=294537934  | 손상차손환입 | ifrs-full_ReversalOfImpairmentLossRecognisedInProfitOrLoss
  IS   당기=5532449631  누적=17023614387  | 지분법손익 | ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod
  CIS  당기=298072367116  누적=275886821725  | 반기총포괄손익 | ifrs-full_ComprehensiveIncome
  CIS  당기=21592555280  누적=34615026931  | 비지배주주지분 | ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests
  CIS  당기=276479811836  누적=241271794794  | 지배기업소유주지분 | ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
  CIS  당기=329434351765  누적=223636083036  | 기타포괄손익 | ifrs-full_OtherComprehensiveIncome
  CIS  당기=-97990974309  누적=-97694171076  | 당기손익으로재분류될수있는항목(세후기타포괄손익) | ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax
  CIS  당기=-9183295634  누적=-4085248771  | 파생상품자산ㆍ부채평가손익 | ifrs-full_GainsLossesOnCashFlowHedgesBeforeTax
  CIS  당기=-91325958595  누적=-94977044438  | 해외사업환산손익 | ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationBeforeTax
  CIS  당기=-1912184929  누적=-749770731  | 관련법인세효과 | ifrs-full_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss
  CIS  당기=606094991  누적=618351402  | 지분법자본변동 | ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax
  CIS  당기=427425326074  누적=321330254112  | 당기손익으로재분류되지않는항목(세후기타포괄손익) | ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax
  CIS  당기=128370517627  누적=96516282265  | 관련법인세효과 | ifrs-full_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss
  CIS  당기=551570387700  누적=407883109799  | 기타포괄손익-공정가치측정금융자산평가손익 | ifrs-full_OtherComprehensiveIncomeBeforeTaxGainsLossesFromInvestmentsInEquityInstruments
  CIS  당기=4228969144  누적=9972583980  | 순확정급여부채의재측정요소 | ifrs-full_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans
  CIS  당기=-3513143  누적=-9157402  | 관계기업순확정급여부채의재측정요소중지분해당액 | ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossBeforeTax
  CIS  당기=-31361984649  누적=52250738689  | 반기순이익(손실) | ifrs-full_ProfitLoss
  >>> 최종 선택 11014: np=310340545665/362591284354  np_owner=265915791715/284419295964  np_nci=44424753950/78171988390  eps_basic=9927/10617  

### 139480 11014/CFS
  IS   당기=151449690811  누적=332398439299  | 영업이익 | dart_OperatingIncomeLoss
  IS   당기=342181702824  누적=378577728074  | 기타수익 | dart_OtherGains
  IS   당기=26103905602  누적=79910454034  | 기타비용 | dart_OtherLosses
  IS   당기=2152080958304  누적=6442441559886  | 판매비와관리비 | dart_TotalSellingGeneralAdministrativeExpenses
  IS   당기=5097253508230  누적=14883842215600  | 매출원가 | ifrs-full_CostOfSales
  IS   당기=9927  누적=10617  | 기본주당순이익(손실) | ifrs-full_BasicEarningsLossPerShare
  IS   당기=9927  누적=10617  | 희석주당순이익(손실) | ifrs-full_DilutedEarningsLossPerShare
  IS   당기=229414828539  누적=473947573826  | 금융비용 | ifrs-full_FinanceCosts
  IS   당기=103433169041  누적=260270579380  | 금융수익 | ifrs-full_FinanceIncome
  IS   당기=2303530649115  누적=6774839999185  | 매출총이익 | ifrs-full_GrossProfit
  IS   당기=4067424238  누적=4476777825  | 손상차손 | ifrs-full_ImpairmentLossRecognisedInProfitOrLoss
  IS   당기=33857358033  누적=74358308436  | 법인세비용(수익) | ifrs-full_IncomeTaxExpenseContinuingOperations
  IS   당기=310340545665  누적=362591284354  | 분기순이익 | ifrs-full_ProfitLoss
  IS   당기=44424753950  누적=78171988390  | 비지배주주지분 | ifrs-full_ProfitLossAttributableToNoncontrollingInterests
  IS   당기=265915791715  누적=284419295964  | 지배기업소유주지분 | ifrs-full_ProfitLossAttributableToOwnersOfParent
  IS   당기=344197903698  누적=436949592790  | 법인세차감전순이익 | ifrs-full_ProfitLossBeforeTax
  IS   당기=7400784157345  누적=21658682214785  | 매출액 | ifrs-full_Revenue
  IS   당기=0  누적=294537934  | 손상차손환입 | ifrs-full_ReversalOfImpairmentLossRecognisedInProfitOrLoss
  IS   당기=6719499401  누적=23743113788  | 지분법손익 | ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod
  CIS  당기=618852701792  누적=894739523517  | 분기총포괄손익 | ifrs-full_ComprehensiveIncome
  CIS  당기=44515499188  누적=79130526119  | 비지배주주지분 | ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests
  CIS  당기=574337202604  누적=815608997398  | 지배기업소유주지분 | ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent
  CIS  당기=308512156127  누적=532148239163  | 기타포괄손익 | ifrs-full_OtherComprehensiveIncome
  CIS  당기=41080154429  누적=-56614016647  | 당기손익으로재분류될수있는항목(세후기타포괄손익) | ifrs-full_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax
  CIS  당기=9748710615  누적=5663461844  | 파생상품자산ㆍ부채평가손익 | ifrs-full_GainsLossesOnCashFlowHedgesBeforeTax
  CIS  당기=34164886124  누적=-60812158314  | 해외사업환산손익 | ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationBeforeTax
  CIS  당기=1876443984  누적=1126673253  | 관련법인세효과 | ifrs-full_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss
  CIS  당기=-956998326  누적=-338646924  | 지분법자본변동 | ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax
  CIS  당기=267432001698  누적=588762255810  | 당기손익으로재분류되지않는항목(세후기타포괄손익) | ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax
  CIS  당기=80326506279  누적=176842788544  | 관련법인세효과 | ifrs-full_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss
  CIS  당기=346294976399  누적=754178086198  | 기타포괄손익-공정가치측정금융자산평가손익 | ifrs-full_OtherComprehensiveIncomeBeforeTaxGainsLossesFromInvestmentsInEquityInstruments
  CIS  당기=1459816751  누적=11432400731  | 순확정급여부채의재측정요소 | ifrs-full_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans
  CIS  당기=3714827  누적=-5442575  | 관계기업순확정급여부채의재측정요소중지분해당액 | ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossBeforeTax
  CIS  당기=310340545665  누적=362591284354  | 분기순이익 | ifrs-full_ProfitLoss
